user_id,transaction_type,amount,balance_before,balance_after,timestamp,is_anomaly,balance_ratio,amount_to_balance_ratio,norm_amount
user_32,retiro,14118.26,11509.89,-2608.370000000001,2023-01-01 00:24:00,0,-0.2931240164765311,2.3498028585786037,-0.09484568599470225
user_75,retiro,18233.48,114928.92,96695.44,2023-01-01 00:25:00,0,-0.05704679655343174,0.6895205253317762,0.1838058725051035
user_57,recarga,11227.5,57172.57,68400.07,2023-01-01 00:26:00,0,0.021057266179411546,0.9729482984669322,-0.3479928151657834
user_21,retiro,16136.02,57577.87,41441.850000000006,2023-01-01 00:27:00,0,-0.08383215081998124,1.4263711627026858,0.05119917072380199
user_88,recarga,32724.01,473430.93,506154.94,2023-01-01 00:28:00,0,-0.006922280537580537,-0.2969143280097526,0.8054537748611785
user_48,recarga,30484.07,468680.64,499164.71,2023-01-01 00:29:00,0,-0.00781932786905062,-0.3559703554859951,0.7312175944041501
user_90,recarga,30347.61,377160.96,407508.57,2023-01-01 00:30:00,0,-0.004427795862465816,-0.14037160885982916,0.7265099322190898
user_58,recarga,31559.72,325100.89,356660.61,2023-01-01 00:31:00,0,-0.0007743069347733277,0.07000031027906613,0.7675627797557985
user_41,recarga,4639.18,425505.52,430144.7,2023-01-01 00:32:00,0,-0.019728338288049062,-1.3045584839456335,-1.3570065217336036
user_91,recarga,4340.29,38620.28,42960.57,2023-01-01 00:33:00,0,0.0025916200508079943,0.24584521945490934,-1.4351687606026982
user_59,recarga,13286.76,68548.04,81834.79999999999,2023-01-01 00:34:00,0,0.020497270654276735,0.9556531261571998,-0.16158683834891394
user_79,retiro,14027.38,165385.33,151357.94999999998,2023-01-01 00:35:00,0,-0.040791814411965624,-0.08315581895872971,-0.10193488162887547
user_14,recarga,14137.98,417921.27,432059.25,2023-01-01 00:36:00,0,-0.014684811656558468,-0.8621481642952589,-0.09331378393727982
user_61,recarga,22774.98,241393.95,264168.93,2023-01-01 00:37:00,0,-0.0013744104095742959,0.03689812269868664,0.4227158934968099
user_61,recarga,31152.5,256751.63,287904.13,2023-01-01 00:38:00,0,0.004559450393487435,0.3413926730614401,0.7539596870949578
user_46,retiro,15335.9,122340.06,107004.16,2023-01-01 00:39:00,0,-0.04971577110518932,0.3826923416247719,-0.004267341810955373
user_61,recarga,11846.83,327709.87,339556.7,2023-01-01 00:40:00,0,-0.014174241077711407,-0.8209306458709423,-0.28835840837015037
user_50,recarga,28129.23,445042.66,473171.89,2023-01-01 00:41:00,0,-0.008223271382386488,-0.38306046050494313,0.6466713342064379
user_54,recarga,17180.36,171461.97,188642.33,2023-01-01 00:42:00,0,-8.765440273773468e-05,0.10720806647826968,0.11936824857285362
user_63,retiro,16577.37,313401.11,296823.74,2023-01-01 00:43:00,0,-0.0337661741338701,-0.5411061943481893,0.08056208580090966
user_2,retiro,23490.75,172654.99,149164.24,2023-01-01 00:44:00,0,-0.052071856028644545,0.4879142321216101,0.45571074348764445
user_50,recarga,23399.7,398432.36,421832.06,2023-01-01 00:45:00,0,-0.00920779659069347,-0.45041216956583935,0.45157313703152285
user_6,recarga,9860.96,242730.27,252591.23,2023-01-01 00:46:00,0,-0.013189923924060007,-0.7431869994703607,-0.4929097729790816
user_20,retiro,16850.21,176339.82,159489.61000000002,2023-01-01 00:47:00,0,-0.04315565928214223,0.051614022716137624,0.09830304576981579
user_72,recarga,19672.23,215823.94,235496.17,2023-01-01 00:48:00,0,-0.0020777481861508048,-0.002607036848252729,0.26574159670772524
user_38,retiro,27095.57,54701.49,27605.92,2023-01-01 00:49:00,0,-0.1312613030895121,1.9922265770893828,0.6071630004887264
user_17,recarga,25309.33,434397.41,459706.74,2023-01-01 00:50:00,0,-0.00931036578491397,-0.457538855451726,0.5349733474734305
user_3,recarga,12347.29,479453.84,491801.13,2023-01-01 00:51:00,0,-0.01646145618314264,-1.0104982956198902,-0.24253236877056397
user_88,recarga,12789.27,243932.95,256722.22,2023-01-01 00:52:00,0,-0.010593467557669614,-0.5484895667811855,-0.20366732842278795
user_59,recarga,7987.23,118455.23,126442.46,2023-01-01 00:53:00,0,-0.007294568598987812,-0.3212405826920754,-0.7305817765981151
user_13,retiro,11340.32,335681.54,324341.22,2023-01-01 00:54:00,0,-0.029560322958407097,-0.8629769963709869,-0.3368740902632389
user_8,retiro,8781.17,231666.92,222885.75,2023-01-01 00:55:00,0,-0.030467233617393424,-0.7901913814462587,-0.6233423670504553
user_89,recarga,31656.17,133627.04,165283.21000000002,2023-01-01 00:56:00,0,0.02996263247800604,1.2176373876005946,0.7707574558501751
user_52,retiro,12093.44,28832.24,16738.800000000003,2023-01-01 00:57:00,0,-0.11451838401751736,1.8546888994561581,-0.26552599274359373
user_1,recarga,12015.27,445955.18,457970.45,2023-01-01 00:58:00,0,-0.016199688450907534,-0.9881489924224766,-0.2727096070567158
user_83,recarga,1877.05,400399.83,402276.88,2023-01-01 00:59:00,0,-0.02109561517676947,-1.436432359823258,-2.4453858542884586
user_91,recarga,1000.0,416212.97,417212.97,2023-01-01 01:00:00,0,-0.021598404212814486,-1.4863113810109057,-3.2372992603404827
user_59,retiro,19486.71,225521.47,206034.76,2023-01-01 01:01:00,0,-0.041142011143329556,-0.06262456136209318,0.2555392277521644
user_70,retiro,14149.28,379095.14,364945.86,2023-01-01 01:02:00,0,-0.030339498746745474,-0.8003261513514174,-0.09243698893878671
user_43,retiro,16652.53,294800.38,278147.85,2023-01-01 01:03:00,0,-0.034556778633771115,-0.4848669794125723,0.08547990916715804
user_7,retiro,9664.48,193639.9,183975.42,2023-01-01 01:04:00,0,-0.03310914741603601,-0.5888300427386778,-0.5154817333658409
user_46,retiro,9738.37,422943.62,413205.25,2023-01-01 01:05:00,0,-0.027193134923534173,-1.062386371571129,-0.5069366105845193
user_34,retiro,16210.78,499391.2,483180.42,2023-01-01 01:06:00,0,-0.029269441180850415,-0.8867360481202151,0.05623230308623375
user_77,retiro,16228.72,450648.33,434419.61,2023-01-01 01:07:00,0,-0.030050812587643617,-0.823371458303879,0.05743643781217402
user_80,retiro,23089.45,390334.07,367244.62,2023-01-01 01:08:00,0,-0.035143415850335355,-0.4439563110026458,0.43734529760939767
user_35,recarga,8621.34,376278.91,384900.25,2023-01-01 01:09:00,0,-0.017086370210626,-1.0645583161680119,-0.6440829487565936
user_49,recarga,13658.57,328621.93,342280.5,2023-01-01 01:10:00,0,-0.012983597410983077,-0.72717236509095,-0.13121199025850086
user_3,recarga,17109.52,428272.57,445382.09,2023-01-01 01:11:00,0,-0.013338423951445175,-0.7547730794600915,0.11488462776834577
user_1,recarga,1096.58,251609.81,252706.39,2023-01-01 01:12:00,0,-0.021168147642958397,-1.4435811819444946,-3.1195444335275617
user_5,recarga,12136.64,99047.46,111184.1,2023-01-01 01:13:00,0,0.004823382546515669,0.35382387506988006,-0.2615770855954576
user_53,recarga,16277.81,386344.36,402622.17,2023-01-01 01:14:00,0,-0.012858276746124943,-0.7174921661006118,0.06072417443081381
user_3,retiro,18670.1,460558.12,441888.02,2023-01-01 01:15:00,0,-0.03104679902137252,-0.7446804745763869,0.2093743028689405
user_53,recarga,16574.45,177262.62,193837.07,2023-01-01 01:16:00,0,-0.001560349576132564,0.02652924014292605,0.08037055011538337
user_92,recarga,26687.28,393661.82,420349.1,2023-01-01 01:17:00,0,-0.007214480971122013,-0.3159856898449387,0.5911158762747315
user_62,recarga,27914.86,144124.12,172038.97999999998,2023-01-01 01:18:00,0,0.020465374485360215,0.9546605936396427,0.6386054570551185
user_17,retiro,21323.77,471874.13,450550.36,2023-01-01 01:19:00,0,-0.032070425474639834,-0.6661569729163411,0.3523131124594617
user_89,recarga,4920.98,344895.89,349816.87,2023-01-01 01:20:00,0,-0.018987988018071136,-1.235382035973735,-1.2880484883409957
user_43,recarga,15792.55,288945.23,304737.78,2023-01-01 01:21:00,0,-0.010103765747454765,-0.5133808758111384,0.027753742567898948
user_33,retiro,2271.25,392136.38,389865.13,2023-01-01 01:22:00,0,-0.023401331488593757,-1.4126060395059172,-2.2112957336909207
user_73,retiro,1000.0,408483.27,407483.27,2023-01-01 01:23:00,0,-0.02266561560607747,-1.4853116568645603,-3.2372992603404827
user_61,recarga,4970018.15,447261.25,5417279.4,2023-01-01 01:24:00,1,2.391736400757424,2.39129818636323,5.351445965203884
user_99,recarga,13842.64,451548.57,465391.21,2023-01-01 01:25:00,0,-0.015382872749606017,-0.919511481904772,-0.1164968135650583
user_13,recarga,40443.24,35818.5,76261.73999999999,2023-01-01 01:26:00,0,0.2256682951856454,2.3377720685320984,1.025366922983296
user_94,retiro,14761.53,70224.73,55463.2,2023-01-01 01:27:00,0,-0.06840080033896025,1.062634955562197,-0.04600736023558519
user_47,recarga,30838.21,414769.83,445608.04,2023-01-01 01:28:00,0,-0.005772218877442243,-0.22336925089303775,0.7433315634391604
user_14,recarga,19721.03,473565.31,493286.34,2023-01-01 01:29:00,0,-0.012965875737424398,-0.7258013343794919,0.2684083573129764
user_71,recarga,8535.46,160759.21,169294.66999999998,2023-01-01 01:30:00,0,-0.010447146871256153,-0.5379472732586161,-0.6553960657857831
user_77,recarga,47998.24,14214.89,62213.13,2023-01-01 01:31:00,0,0.7163206484886426,2.3904108053750446,1.2012147143297458
user_86,retiro,2189.85,168125.54,165935.69,2023-01-01 01:32:00,0,-0.024992778030375605,-1.2607528636095895,-2.2559134214271084
user_61,recarga,23762.02,197603.43,221365.45,2023-01-01 01:33:00,0,0.004321507831489103,0.3301091369581812,0.46793822081364167
user_39,recarga,25345.08,382906.35,408251.43,2023-01-01 01:34:00,0,-0.007566614711625045,-0.3391804085810377,0.5364704347066425
user_84,recarga,24569.56,33316.49,57886.05,2023-01-01 01:35:00,0,0.13984296617001668,2.2212770496989567,0.5034816921830586
user_79,recarga,41520.73,114193.72,155714.45,2023-01-01 01:36:00,0,0.05779735431264122,1.7171465793547254,1.052478659345342
user_81,recarga,37859.44,448044.61,485904.05,2023-01-01 01:37:00,0,-0.0035402074940902445,-0.08727181806037018,0.9571083653419162
user_52,retiro,5620.64,85862.0,80241.36,2023-01-01 01:38:00,0,-0.036531770920227476,-0.34983352397351564,-1.1334632780012752
user_23,retiro,26050.76,382031.35,355980.59,2023-01-01 01:39:00,0,-0.0371323505185935,-0.31026005162580905,0.5655727838441958
user_25,retiro,34134.62,187042.1,152907.48,2023-01-01 01:40:00,0,-0.06229830028338557,0.8756414348830585,0.8494934694202221
user_88,retiro,2591.04,334703.51,332112.47000000003,2023-01-01 01:41:00,0,-0.023830217994029592,-1.3709627661546442,-2.0510437923766096
user_59,retiro,10311.57,46184.79,35873.22,2023-01-01 01:42:00,0,-0.07127837776525615,1.1413118290895576,-0.44289178684401276
user_40,recarga,30366.06,150413.39,180779.45,2023-01-01 01:43:00,0,0.022267204586563148,1.0094877656360393,0.7271477377197695
user_28,retiro,7052.4,218146.97,211094.57,2023-01-01 01:44:00,0,-0.029240301989891682,-0.889127350442391,-0.8723486711279131
user_14,retiro,12825.0,430034.19,417209.19,2023-01-01 01:45:00,0,-0.028688981998964976,-0.9347605411952288,-0.2005877860696703
user_44,retiro,16407.02,286112.97,269705.94999999995,2023-01-01 01:46:00,0,-0.034745402021432455,-0.471637515131751,0.06932791796710823
user_64,recarga,34362.01,32160.39,66522.4,2023-01-01 01:47:00,0,0.21238368484035333,2.328211944100932,0.8564119772467
user_88,recarga,34701.03,402914.62,437615.65,2023-01-01 01:48:00,0,-0.0031826779244498627,-0.06625312976008786,0.866637425806711
user_70,retiro,22589.89,36715.53,14125.64,2023-01-01 01:49:00,0,-0.15773795506823535,2.1339279698543927,0.4140050424904953
user_8,retiro,14373.48,467839.62,453466.14,2023-01-01 01:50:00,0,-0.028886998502309053,-0.9182851029783021,-0.07519237717752703
user_87,retiro,6690.76,113741.55,107050.79,2023-01-01 01:51:00,0,-0.035071051039182004,-0.44896565427570545,-0.9326126732280098
user_0,recarga,40515.03,249083.81,289598.84,2023-01-01 01:52:00,0,0.013644486775123987,0.7225899204633344,1.027196947562204
user_7,recarga,26249.54,45417.67,71667.20999999999,2023-01-01 01:53:00,0,0.10485505045721279,2.097358447251634,0.5736199935475434
user_87,recarga,22513.31,285239.07,307752.38,2023-01-01 01:54:00,0,-0.004765469315938184,-0.16092305081925612,0.4103788543594022
user_62,retiro,7145.66,253642.06,246496.4,2023-01-01 01:55:00,0,-0.028325689031345164,-0.9652390482866202,-0.8573378319856885
user_10,recarga,19863.37,211021.78,230885.15,2023-01-01 01:56:00,0,-0.0014224133377420047,0.03422636728397464,0.2761470513081214
user_80,recarga,13204.86,27430.73,40635.59,2023-01-01 01:57:00,0,0.0836607470663978,1.9703910912992295,-0.1683985345988383
user_7,retiro,10262.98,440678.83,430415.85,2023-01-01 01:58:00,0,-0.02725118204868482,-1.0573274839005757,-0.448172868023076
user_34,recarga,16373.38,403291.93,419665.31,2023-01-01 01:59:00,0,-0.01319561038645432,-0.7436297372903282,0.06709484594858513
user_34,retiro,9528.25,320184.71,310656.46,2023-01-01 02:00:00,0,-0.028674765658640602,-0.9359470832047094,-0.5314191009194491
user_32,recarga,6033.75,290392.69,296426.44,2023-01-01 02:01:00,0,-0.017555866566658005,-1.1058382065620447,-1.0514810910275003
user_4,retiro,23183.08,350523.75,327340.67,2023-01-01 02:02:00,0,-0.036680788384600455,-0.3399511639176051,0.4416603195903679
user_40,recarga,21433.9,80555.11,101989.01,2023-01-01 02:03:00,0,0.03637420260377449,1.3633433455485182,0.3578312609498015
user_27,retiro,10710.95,466995.68,456284.73,2023-01-01 02:04:00,0,-0.027173473386678665,-1.0641018815548668,-0.400457557401028
user_6,retiro,19075.59,149489.91,130414.32,2023-01-01 02:05:00,0,-0.050211102078614255,0.40537073797089984,0.23255912819428468
user_72,recarga,29283.45,331680.23,360963.68,2023-01-01 02:06:00,0,-0.002706965351202571,-0.03861043220172238,0.6890108264213013
user_71,recarga,20224.02,307310.28,327534.30000000005,2023-01-01 02:07:00,0,-0.007650532814720735,-0.3447424174702469,0.29549488774695765
user_11,recarga,20523.43,321940.85,342464.28,2023-01-01 02:08:00,0,-0.008103760990663353,-0.3750130426667202,0.3112819146923963
user_33,retiro,17880.82,440686.54,422805.72,2023-01-01 02:09:00,0,-0.031054925472927278,-0.7440478053395779,0.16267638735347162
user_32,retiro,14176.69,154996.49,140819.8,2023-01-01 02:10:00,0,-0.042255195788747285,0.0013201077259096454,-0.09031325508791452
user_47,recarga,8055.41,376984.61,385040.02,2023-01-01 02:11:00,0,-0.017426049874321916,-1.0943665583904223,-0.7209387640002338
user_22,retiro,14263.76,303211.62,288947.86,2023-01-01 02:12:00,0,-0.03247814785079495,-0.6355260855269407,-0.08359577056094052
user_61,recarga,22880.91,47269.56,70150.47,2023-01-01 02:13:00,0,0.08424517904124765,1.9746660888222527,0.4276676008560137
user_87,retiro,8382.03,212935.79,204553.76,2023-01-01 02:14:00,0,-0.03078847931666021,-0.7648699750101046,-0.6759108454039867
user_36,retiro,18188.41,420596.27,402407.86,2023-01-01 02:15:00,0,-0.03164236141457969,-0.6987094207873791,0.18112974726805642
user_98,recarga,40001.53,164520.22,204521.75,2023-01-01 02:16:00,0,0.03133411705478618,1.2507449866842477,1.0140309134775116
user_43,recarga,25154.58,246309.3,271463.88,2023-01-01 02:17:00,0,0.0003360327417007165,0.12981690757874229,0.5284670282214192
user_85,recarga,15465.37,249432.9,264898.27,2023-01-01 02:18:00,0,-0.00848798536837552,-0.4009835314329576,0.004912774746043962
user_90,recarga,31470.69,312824.83,344295.52,2023-01-01 02:19:00,0,8.3123299342575e-07,0.11195170622786248,0.7646046867125683
user_34,recarga,17571.37,443168.75,460740.12,2023-01-01 02:20:00,0,-0.013404564248919216,-0.759949585584217,0.14376919494019655
user_64,recarga,22512.09,95034.21,117546.3,2023-01-01 02:21:00,0,0.029959255355019847,1.2175544813273902,0.4103209797529436
user_98,recarga,6636.29,257262.27,263898.56,2023-01-01 02:22:00,0,-0.016451998686470157,-1.009687811934072,-0.9419875533552731
user_46,recarga,4913.36,217890.96,222804.32,2023-01-01 02:23:00,0,-0.01716610904177644,-1.0715287258419053,-1.2898575961671703
user_77,recarga,25536.56,155000.84,180537.4,2023-01-01 02:24:00,0,0.014105008770145002,0.7395813870394129,0.5444510963096331
user_2,recarga,31037.29,460608.01,491645.3,2023-01-01 02:25:00,0,-0.007304455732049372,-0.32189015063193926,0.7500769443523003
user_0,recarga,39456.68,14003.84,53460.52,2023-01-01 02:26:00,0,0.5945187090145025,2.3893650335167553,0.9998639844973877
user_4,retiro,4074.62,69831.35,65756.73000000001,2023-01-01 02:27:00,0,-0.03496655680670027,-0.45621749966733754,-1.5095834285439105
user_89,retiro,15709.02,369338.78,353629.76,2023-01-01 02:28:00,0,-0.03148578211371786,-0.7107183774897284,0.02197032650170321
user_13,recarga,33144.47,139086.39,172230.86000000002,2023-01-01 02:29:00,0,0.030270701951243466,1.2251714449434146,0.8187876935905881
user_26,recarga,15088.37,364357.84,379446.21,2023-01-01 02:30:00,0,-0.013017101716989853,-0.7297663498539264,-0.022049163267260315
user_8,retiro,5141.25,417804.27,412663.02,2023-01-01 02:31:00,0,-0.024834428192272967,-1.275538584818211,-1.236996808484925
user_78,retiro,11130.62,134761.85,123631.23,2023-01-01 02:32:00,0,-0.040302815160285416,-0.112164020503678,-0.3576354054855343
user_14,recarga,31421.83,104052.7,135474.53,2023-01-01 02:33:00,0,0.044262216466915506,1.514435035452441,0.7629775067983058
user_89,recarga,41673.6,81197.31,122870.91,2023-01-01 02:34:00,0,0.09065173445735196,2.018336635125158,1.0562647379142365
user_41,recarga,31006.62,108043.42,139050.04,2023-01-01 02:35:00,0,0.04096743338675176,1.454734397852616,0.7490407495374227
user_76,recarga,1000.0,140920.84,141920.84,2023-01-01 02:36:00,0,-0.020565789140034638,-1.3846848269896916,-3.2372992603404827
user_50,recarga,23225.6,435687.41,458913.01,2023-01-01 02:37:00,0,-0.010400240776967341,-0.5345771316363739,0.44361380423121255
user_62,recarga,4331.98,387302.16,391634.14,2023-01-01 02:38:00,0,-0.01966624029885737,-1.2986969919236804,-1.4374225469301094
user_95,retiro,16332.4,10903.72,-5428.68,2023-01-01 02:39:00,0,-0.35343104659503183,2.369713844851507,0.06436796306101333
user_51,recarga,20936.28,438318.38,459254.66,2023-01-01 02:40:00,0,-0.011619435131327068,-0.6236749934531574,0.3326549762996805
user_95,recarga,14163.05,48618.03,62781.08,2023-01-01 02:41:00,0,0.041918686377305135,1.4724481574479118,-0.09136954195871504
user_3,recarga,9723.97,331080.15,340804.12,2023-01-01 02:42:00,0,-0.015665650982728898,-0.9430864946752615,-0.508596524588087
user_93,recarga,14696.68,84222.64,98919.32,2023-01-01 02:43:00,0,0.01624761080659783,0.8160109105668623,-0.05082776215178616
user_22,recarga,16628.39,40515.15,57143.54,2023-01-01 02:44:00,0,0.06808035893751414,1.8348892170351796,0.0839029611360948
user_14,recarga,18682.95,382287.64,400970.59,2023-01-01 02:45:00,0,-0.011376065713670985,-0.6056378544470379,0.2101171782261308
user_42,retiro,7524.48,238929.53,231405.05,2023-01-01 02:46:00,0,-0.029056297491629697,-0.9042751475358725,-0.7984257014294006
user_28,recarga,25852.51,303540.63,329393.14,2023-01-01 02:47:00,0,-0.0033927347020057254,-0.07857659615453175,0.5574820254602969
user_35,retiro,20857.5,218422.98,197565.48,2023-01-01 02:48:00,0,-0.04314157005453314,0.050836741925802356,0.3286112127044335
user_12,retiro,18199.22,42914.21,24714.99,2023-01-01 02:49:00,0,-0.11554225683524673,1.8645581470052188,0.1817722529782397
user_31,recarga,19617.61,372412.9,392030.51,2023-01-01 02:50:00,0,-0.010539008753772523,-0.5445606516066321,0.26274847407197954
user_70,recarga,29244.91,411972.05,441216.96,2023-01-01 02:51:00,0,-0.006511748202976381,-0.2703856807002833,0.6876258042666011
user_58,recarga,16955.19,30296.07,47251.26,2023-01-01 02:52:00,0,0.10083739617514258,2.077193344241124,0.1050483199651565
user_85,retiro,1000.0,194101.43,193101.43,2023-01-01 02:53:00,0,-0.02326051002317595,-1.4263974044173828,-3.2372992603404827
user_27,retiro,14791.21,283085.1,268293.89,2023-01-01 02:54:00,0,-0.03362422455849008,-0.551340228970221,-0.043808671885855945
user_65,retiro,26886.01,306539.88,279653.87,2023-01-01 02:55:00,0,-0.04142831277082639,-0.04598817583863755,0.5989588331878744
user_41,recarga,13060.58,293294.94,306355.52,2023-01-01 02:56:00,0,-0.012330888058436485,-0.6771398354962268,-0.18050793522072311
user_44,retiro,14738.08,349540.92,334802.84,2023-01-01 02:57:00,0,-0.03140464212440121,-0.7169630674651248,-0.04774784334061227
user_61,recarga,17478.62,483739.94,501218.56,2023-01-01 02:58:00,0,-0.014178221463639135,-0.8212495945072755,0.13803351395585148
user_56,recarga,44730.0,201387.4,246117.4,2023-01-01 02:59:00,0,0.026712305677349373,1.1345606097242757,1.1290214271122003
user_5,recarga,17872.6,282745.55,300618.15,2023-01-01 03:00:00,0,-0.008222126815484725,-0.3829832589672686,0.1621786427043843
user_27,recarga,11765.66,352548.53,364314.19,2023-01-01 03:01:00,0,-0.01478514736931182,-0.8703209844362555,-0.29598375599622007
user_27,retiro,24130.63,300287.67,276157.04,2023-01-01 03:02:00,0,-0.03981057458886213,-0.1417695772475521,0.48431854491808546
user_43,recarga,20588.04,199508.0,220096.04,2023-01-01 03:03:00,0,0.0005708983275201461,0.14223652491648592,0.31465662738455846
user_83,recarga,17818.81,315798.85,333617.66,2023-01-01 03:04:00,0,-0.009714742855707536,-0.4858410448903299,0.15891551010079075
user_29,recarga,13897.18,328554.65,342451.83,2023-01-01 03:05:00,0,-0.012821978143957455,-0.7146949343396103,-0.11217645688253053
user_61,retiro,20175.92,296634.55,276458.63,2023-01-01 03:06:00,0,-0.03709404836755765,-0.31276370018047567,0.2929356627740407
user_74,retiro,11679.44,110504.22,98824.78,2023-01-01 03:07:00,0,-0.04538710760567762,0.17097387899588445,-0.30414474847562545
user_91,recarga,27880.85,257930.87,285811.72,2023-01-01 03:08:00,0,0.0016484241706731435,0.198198562982027,0.6373197736775867
user_88,recarga,15206.66,443334.84,458541.5,2023-01-01 03:09:00,0,-0.014581131764535194,-0.8537282112410587,-0.013513339185802564
user_61,recarga,10122.97,435614.92,445737.89,2023-01-01 03:10:00,0,-0.017014600913467195,-1.0582986601980573,-0.463539371096772
user_96,retiro,4916307.24,377886.08,-4538421.16,2023-01-01 03:11:00,1,-2.9544768597656637,2.391299722823016,5.342986625919317
user_0,recarga,10545.31,351625.8,362171.11,2023-01-01 03:12:00,0,-0.015529328898486053,-0.9316968857368011,-0.41785016505935746
user_26,recarga,16278.65,85106.78,101385.43,2023-01-01 03:13:00,0,0.019934995064518655,0.9380377035359571,0.06078034092378685
user_61,recarga,19409.6,235137.69,254547.29,2023-01-01 03:14:00,0,-0.003969836028215942,-0.11280914248200803,0.25126840247055193
user_76,recarga,17291.89,64366.14,81658.03,2023-01-01 03:15:00,0,0.03693919638790251,1.3751327064357364,0.1263877198406433
user_2,retiro,7413.3,410469.38,403056.08,2023-01-01 03:16:00,0,-0.02610072870685068,-1.1592396340579108,-0.8153843393541562
user_69,recarga,24913.65,152611.17,177524.82,2023-01-01 03:17:00,0,0.013774841472395728,0.7274202529920741,0.5182525371228034
user_71,recarga,7623.57,385764.27,393387.84,2023-01-01 03:18:00,0,-0.017779297898525365,-1.1256864468095515,-0.7835332442908401
user_26,recarga,4194378.53,409143.66,4603522.19,2023-01-01 03:19:00,1,2.2060355310605644,2.3912967658807105,5.218729505326974
user_8,recarga,23914.77,447323.09,471237.86,2023-01-01 03:20:00,0,-0.010366364303363282,-0.5321459843436208,0.47475855542633183
user_61,retiro,4342.08,379376.74,375034.66,2023-01-01 03:21:00,0,-0.024645183074598474,-1.2933016186669561,-1.4346838858256974
user_36,recarga,22888.06,286717.21,309605.27,2023-01-01 03:22:00,0,-0.004567509940994135,-0.14885120106765146,0.42800095351516637
user_96,retiro,14067.25,303110.61,289043.36,2023-01-01 03:23:00,0,-0.032338926259528236,-0.6459445809429495,-0.09881880952324386
user_50,retiro,2563.17,167085.32,164522.15,2023-01-01 03:24:00,0,-0.025502231100024027,-1.213657045216555,-2.064153759893996
user_43,recarga,2243.28,96728.13,98971.41,2023-01-01 03:25:00,0,-0.017024884459504973,-1.0591947640047914,-2.2264333453208205
user_23,recarga,26480.78,74011.74,100492.52,2023-01-01 03:26:00,0,0.056521859467761865,1.7005882913296404,0.5829005013419617
